,Time (s),Sigma_1 (Pa),Sigma_3 (Pa),Epsilon_1 (-),Epsilon_3 (-),D_0 (m),H_0 (m),Mass (kg)
17,"17556,3636363636",7100000,3000000,"0,000188125","0,0000369375","0,0400011437481735","0,0944064898688432","0,315884201286378"
18,"18589,0909090909",7100000,3000000,"0,000188125","0,0000369375","0,0400011437481735","0,0944064898688432","0,315884201286378"
19,"19621,8181818182",7100000,3000000,"0,000188125","0,0000369375","0,0400011437481735","0,0944064898688432","0,315884201286378"
20,"20654,5454545455","5224747,47474747",3000000,"0,000129523358585859","0,0000474857954545454","0,0400011437481735","0,0944064898688432","0,315884201286378"
21,"21687,2727272727",3150000,3000000,"0,0000646875","0,00005915625","0,0400011437481735","0,0944064898688432","0,315884201286378"
22,22720,3150000,3000000,"0,0000646875","0,00005915625","0,0400011437481735","0,0944064898688432","0,315884201286378"
23,"23752,7272727273",3150000,3000000,"0,0000646875","0,00005915625","0,0400011437481735","0,0944064898688432","0,315884201286378"
24,"24785,4545454545",3150000,3000000,"0,0000646875","0,00005915625","0,0400011437481735","0,0944064898688432","0,315884201286378"
25,"25818,1818181818",3150000,3000000,"0,0000646875","0,00005915625","0,0400011437481735","0,0944064898688432","0,315884201286378"
26,"26850,9090909091",3150000,3000000,"0,0000646875","0,00005915625","0,0400011437481735","0,0944064898688432","0,315884201286378"
27,"27883,6363636364",3150000,3000000,"0,0000646875","0,00005915625","0,0400011437481735","0,0944064898688432","0,315884201286378"
28,"28916,3636363636",3150000,3000000,"0,0000646875","0,00005915625","0,0400011437481735","0,0944064898688432","0,315884201286378"
29,"29949,0909090909",3150000,3000000,"0,0000646875","0,00005915625","0,0400011437481735","0,0944064898688432","0,315884201286378"
30,"30981,8181818182",3150000,3000000,"0,0000646875","0,00005915625","0,0400011437481735","0,0944064898688432","0,315884201286378"
31,"32014,5454545455",3150000,3000000,"0,0000646875","0,00005915625","0,0400011437481735","0,0944064898688432","0,315884201286378"
32,"33047,2727272727",3150000,3000000,"0,0000646875","0,00005915625","0,0400011437481735","0,0944064898688432","0,315884201286378"
33,34080,3150000,3000000,"0,0000646875","0,00005915625","0,0400011437481735","0,0944064898688432","0,315884201286378"
34,"35112,7272727273",3150000,3000000,"0,0000646875","0,00005915625","0,0400011437481735","0,0944064898688432","0,315884201286378"
35,"36145,4545454545",3150000,3000000,"0,0000646875","0,00005915625","0,0400011437481735","0,0944064898688432","0,315884201286378"
36,"37178,1818181818",3150000,3000000,"0,0000646875","0,00005915625","0,0400011437481735","0,0944064898688432","0,315884201286378"
37,"38210,9090909091",3150000,3000000,"0,0000646875","0,00005915625","0,0400011437481735","0,0944064898688432","0,315884201286378"
38,"39243,6363636364",3150000,3000000,"0,0000646875","0,00005915625","0,0400011437481735","0,0944064898688432","0,315884201286378"
39,"40276,3636363636","4746969,69696971",3000000,"0,000114592803030303","0,0000501732954545454","0,0400011437481735","0,0944064898688432","0,315884201286378"
40,"41309,0909090909","7185353,53535354",3000000,"0,000190792297979798","0,0000364573863636363","0,0400011437481735","0,0944064898688432","0,315884201286378"
41,"42341,8181818182",9100000,3000000,"0,000250625","0,0000256875","0,0400011437481735","0,0944064898688432","0,315884201286378"
42,"43374,5454545455",9100000,3000000,"0,000250625","0,0000256875","0,0400011437481735","0,0944064898688432","0,315884201286378"
43,"44407,2727272727",9100000,3000000,"0,000250625","0,0000256875","0,0400011437481735","0,0944064898688432","0,315884201286378"
44,45440,9100000,3000000,"0,000250625","0,0000256875","0,0400011437481735","0,0944064898688432","0,315884201286378"
45,"46472,7272727273",9100000,3000000,"0,000250625","0,0000256875","0,0400011437481735","0,0944064898688432","0,315884201286378"
46,"47505,4545454545",9100000,3000000,"0,000250625","0,0000256875","0,0400011437481735","0,0944064898688432","0,315884201286378"
47,"48538,1818181818",9100000,3000000,"0,000250625","0,0000256875","0,0400011437481735","0,0944064898688432","0,315884201286378"
48,"49570,9090909091",9100000,3000000,"0,000250625","0,0000256875","0,0400011437481735","0,0944064898688432","0,315884201286378"
49,"50603,6363636364",9100000,3000000,"0,000250625","0,0000256875","0,0400011437481735","0,0944064898688432","0,315884201286378"
50,"51636,3636363636",9100000,3000000,"0,000250625","0,0000256875","0,0400011437481735","0,0944064898688432","0,315884201286378"
51,"52669,0909090909",9100000,3000000,"0,000250625","0,0000256875","0,0400011437481735","0,0944064898688432","0,315884201286378"
52,"53701,8181818182",9100000,3000000,"0,000250625","0,0000256875","0,0400011437481735","0,0944064898688432","0,315884201286378"
53,"54734,5454545455",9100000,3000000,"0,000250625","0,0000256875","0,0400011437481735","0,0944064898688432","0,315884201286378"
54,"55767,2727272727",9100000,3000000,"0,000250625","0,0000256875","0,0400011437481735","0,0944064898688432","0,315884201286378"
55,56800,9100000,3000000,"0,000250625","0,0000256875","0,0400011437481735","0,0944064898688432","0,315884201286378"
56,"57832,7272727273",9100000,3000000,"0,000250625","0,0000256875","0,0400011437481735","0,0944064898688432","0,315884201286378"
57,"58865,4545454545",9100000,3000000,"0,000250625","0,0000256875","0,0400011437481735","0,0944064898688432","0,315884201286378"
58,"59898,1818181818",9100000,3000000,"0,000250625","0,0000256875","0,0400011437481735","0,0944064898688432","0,315884201286378"
59,"60930,9090909091","7185353,53535352",3000000,"0,000190792297979797","0,0000364573863636364","0,0400011437481735","0,0944064898688432","0,315884201286378"
60,"61963,6363636364","4746969,69696968",3000000,"0,000114592803030302","0,0000501732954545455","0,0400011437481735","0,0944064898688432","0,315884201286378"
61,"62996,3636363636",3150000,3000000,"0,0000646875","0,00005915625","0,0400011437481735","0,0944064898688432","0,315884201286378"
62,"64029,0909090909",3150000,3000000,"0,0000646875","0,00005915625","0,0400011437481735","0,0944064898688432","0,315884201286378"
63,"65061,8181818182",3150000,3000000,"0,0000646875","0,00005915625","0,0400011437481735","0,0944064898688432","0,315884201286378"
64,"66094,5454545455",3150000,3000000,"0,0000646875","0,00005915625","0,0400011437481735","0,0944064898688432","0,315884201286378"
65,"67127,2727272727",3150000,3000000,"0,0000646875","0,00005915625","0,0400011437481735","0,0944064898688432","0,315884201286378"
66,68160,3150000,3000000,"0,0000646875","0,00005915625","0,0400011437481735","0,0944064898688432","0,315884201286378"
67,"69192,7272727273",3150000,3000000,"0,0000646875","0,00005915625","0,0400011437481735","0,0944064898688432","0,315884201286378"
68,"70225,4545454545",3150000,3000000,"0,0000646875","0,00005915625","0,0400011437481735","0,0944064898688432","0,315884201286378"
69,"71258,1818181818",3150000,3000000,"0,0000646875","0,00005915625","0,0400011437481735","0,0944064898688432","0,315884201286378"
70,"72290,9090909091",3150000,3000000,"0,0000646875","0,00005915625","0,0400011437481735","0,0944064898688432","0,315884201286378"
71,"73323,6363636364",3150000,3000000,"0,0000646875","0,00005915625","0,0400011437481735","0,0944064898688432","0,315884201286378"
72,"74356,3636363636",3150000,3000000,"0,0000646875","0,00005915625","0,0400011437481735","0,0944064898688432","0,315884201286378"
73,"75389,0909090909",3150000,3000000,"0,0000646875","0,00005915625","0,0400011437481735","0,0944064898688432","0,315884201286378"
74,"76421,8181818182",3150000,3000000,"0,0000646875","0,00005915625","0,0400011437481735","0,0944064898688432","0,315884201286378"
75,"77454,5454545455",3150000,3000000,"0,0000646875","0,00005915625","0,0400011437481735","0,0944064898688432","0,315884201286378"
76,"78487,2727272727",3150000,3000000,"0,0000646875","0,00005915625","0,0400011437481735","0,0944064898688432","0,315884201286378"
77,79520,3150000,3000000,"0,0000646875","0,00005915625","0,0400011437481735","0,0944064898688432","0,315884201286378"
78,"80552,7272727273",3150000,3000000,"0,0000646875","0,00005915625","0,0400011437481735","0,0944064898688432","0,315884201286378"
79,"81585,4545454545","5237878,78787879",3000000,"0,000129933712121212","0,0000474119318181818","0,0400011437481735","0,0944064898688432","0,315884201286378"
80,"82618,1818181818","7518484,84848486",3000000,"0,000201202651515152","0,0000345835227272726","0,0400011437481735","0,0944064898688432","0,315884201286378"
81,"83650,9090909091","9799090,9090909",3000000,"0,000272471590909091","0,0000217551136363636","0,0400011437481735","0,0944064898688432","0,315884201286378"
82,"84683,6363636364",11100000,3000000,"0,000313125","0,0000144375","0,0400011437481735","0,0944064898688432","0,315884201286378"
83,"85716,3636363636",11100000,3000000,"0,000313125","0,0000144375","0,0400011437481735","0,0944064898688432","0,315884201286378"
84,"86749,0909090909",11100000,3000000,"0,000313125","0,0000144375","0,0400011437481735","0,0944064898688432","0,315884201286378"
85,"87781,8181818182",11100000,3000000,"0,000313125","0,0000144375","0,0400011437481735","0,0944064898688432","0,315884201286378"
86,"88814,5454545455",11100000,3000000,"0,000313125","0,0000144375","0,0400011437481735","0,0944064898688432","0,315884201286378"
87,"89847,2727272727",11100000,3000000,"0,000313125","0,0000144375","0,0400011437481735","0,0944064898688432","0,315884201286378"
88,90880,11100000,3000000,"0,000313125","0,0000144375","0,0400011437481735","0,0944064898688432","0,315884201286378"
89,"91912,7272727273",11100000,3000000,"0,000313125","0,0000144375","0,0400011437481735","0,0944064898688432","0,315884201286378"
90,"92945,4545454545",11100000,3000000,"0,000313125","0,0000144375","0,0400011437481735","0,0944064898688432","0,315884201286378"
91,"93978,1818181818",11100000,3000000,"0,000313125","0,0000144375","0,0400011437481735","0,0944064898688432","0,315884201286378"
92,"95010,9090909091",11100000,3000000,"0,000313125","0,0000144375","0,0400011437481735","0,0944064898688432","0,315884201286378"
93,"96043,6363636364",11100000,3000000,"0,000313125","0,0000144375","0,0400011437481735","0,0944064898688432","0,315884201286378"
94,"97076,3636363636",11100000,3000000,"0,000313125","0,0000144375","0,0400011437481735","0,0944064898688432","0,315884201286378"
95,"98109,0909090909",11100000,3000000,"0,000313125","0,0000144375","0,0400011437481735","0,0944064898688432","0,315884201286378"
96,"99141,8181818182",11100000,3000000,"0,000313125","0,0000144375","0,0400011437481735","0,0944064898688432","0,315884201286378"
97,"100174,545454546",11100000,3000000,"0,000313125","0,0000144375","0,0400011437481735","0,0944064898688432","0,315884201286378"
98,"101207,272727273",11100000,3000000,"0,000313125","0,0000144375","0,0400011437481735","0,0944064898688432","0,315884201286378"
99,102240,11100000,3000000,"0,000313125","0,0000144375","0,0400011437481735","0,0944064898688432","0,315884201286378"
